Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.998389,2,0.243,0,2.01471,17.8563,0.986441,0.0229735,0,0.986709,0.243,243,1
0.998389,2,0.244,0,2.01483,17.8563,0.986441,0.0229735,0,0.986709,0.244,244,1
0.998588,2,0.245,0,2.01495,17.8564,0.998389,0.0236756,0,0.99867,0.245,245,1
0.998588,2,0.246,0,2.01507,17.8564,0.998389,0.0236756,0,0.99867,0.246,246,1
0.998588,2,0.247,0,2.01519,17.8564,0.998389,0.0236756,0,0.99867,0.247,247,1
0.998588,2,0.248,0,2.01532,17.8564,0.998389,0.0236756,0,0.99867,0.248,248,1
0.998588,2,0.249,0,2.01544,17.8564,0.998389,0.0236756,0,0.99867,0.249,249,1
0.998588,2,0.25,0,2.01556,17.8564,0.998389,0.0236756,0,0.99867,0.25,250,1
0.998588,2,0.251,0,2.01569,17.8564,0.998389,0.0236756,0,0.99867,0.251,251,1
0.998588,2,0.252,0,2.01581,17.8564,0.998389,0.0236756,0,0.99867,0.252,252,1
0.998588,2,0.253,0,2.01594,17.8564,0.998389,0.0236756,0,0.99867,0.253,253,1
0.998588,2,0.254,0,2.01606,17.8564,0.998389,0.0236756,0,0.99867,0.254,254,1
0.998767,2,0.255,0,2.01619,17.8564,1.00846,0.0242904,0,1.00875,0.255,255,1
0.998767,2,0.256,0,2.01632,17.8564,1.00846,0.0242904,0,1.00875,0.256,256,1
0.998767,2,0.257,0,2.01644,17.8564,1.00846,0.0242904,0,1.00875,0.257,257,1
0.998767,2,0.258,0,2.01657,17.8564,1.00846,0.0242904,0,1.00875,0.258,258,1
0.998767,2,0.259,0,2.0167,17.8564,1.00846,0.0242904,0,1.00875,0.259,259,1
0.998767,2,0.26,0,2.01683,17.8564,1.00846,0.0242904,0,1.00875,0.26,260,1
0.998767,2,0.261,0,2.01696,17.8564,1.00846,0.0242904,0,1.00875,0.261,261,1
0.998767,2,0.262,0,2.01709,17.8564,1.00846,0.0242904,0,1.00875,0.262,262,1
